id,book_key,book_hebrew,book_spanish,chapter,verse,word_position,word,num_letters,gematria_standard,gematria_gadol,gematria_ordinal,gematria_reduced,gematria_digital_root,gematria_atbash,is_prime,divisible_by_7,divisible_by_26,mod_7
2522,bereshit,בראשית,Génesis,9,17,4,זאת,3,408,408,30,12,3,471,False,False,False,2
2523,bereshit,בראשית,Génesis,9,17,5,אותהברית,8,1024,1024,88,25,7,915,False,False,False,2
2524,bereshit,בראשית,Génesis,9,17,6,אשר,3,501,501,42,6,6,405,False,False,False,4
2525,bereshit,בראשית,Génesis,9,17,7,הקמתי,5,555,555,69,15,6,145,False,False,False,2
2526,bereshit,בראשית,Génesis,9,17,8,ביני,4,72,72,36,9,9,389,False,False,False,2
2527,bereshit,בראשית,Génesis,9,17,9,ובין,4,68,718,32,14,5,429,False,False,False,5
2528,bereshit,בראשית,Génesis,9,17,10,כלבשר,5,552,552,66,12,3,355,False,False,False,6
2529,bereshit,בראשית,Génesis,9,17,11,אשר,3,501,501,42,6,6,405,False,False,False,4
2530,bereshit,בראשית,Génesis,9,17,12,עלהארץפ,7,476,1286,89,35,8,531,False,True,False,0
2531,bereshit,בראשית,Génesis,9,18,1,ויהיו,5,37,37,37,19,1,330,True,False,False,2
2532,bereshit,בראשית,Génesis,9,18,2,בנינח,5,120,120,48,21,3,418,False,False,False,1
2533,bereshit,בראשית,Génesis,9,18,3,היצאים,6,156,716,57,21,3,585,False,False,True,2
2534,bereshit,בראשית,Génesis,9,18,4,מןהתבה,6,502,1152,61,25,7,500,False,False,False,5
2535,bereshit,בראשית,Génesis,9,18,5,שם,2,340,900,34,7,7,12,False,False,False,4
2536,bereshit,בראשית,Génesis,9,18,6,וחם,3,54,614,27,18,9,150,False,False,False,5
2537,bereshit,בראשית,Génesis,9,18,7,ויפת,4,496,496,55,19,1,127,False,False,False,6
2538,bereshit,בראשית,Génesis,9,18,8,וחם,3,54,614,27,18,9,150,False,False,False,5
2539,bereshit,בראשית,Génesis,9,18,9,הוא,3,12,12,12,12,3,570,False,False,False,5
2540,bereshit,בראשית,Génesis,9,18,10,אבי,3,13,13,13,4,4,740,True,False,False,6
2541,bereshit,בראשית,Génesis,9,18,11,כנען,4,190,840,55,19,1,55,False,False,False,1
2542,bereshit,בראשית,Génesis,9,19,1,שלשה,4,635,635,59,14,5,114,False,False,False,5
2543,bereshit,בראשית,Génesis,9,19,2,אלה,3,36,36,18,9,9,510,False,False,False,1
2544,bereshit,בראשית,Génesis,9,19,3,בנינח,5,120,120,48,21,3,418,False,False,False,1
2545,bereshit,בראשית,Génesis,9,19,4,ומאלה,5,82,82,37,19,1,600,False,False,False,5
2546,bereshit,בראשית,Génesis,9,19,5,נפצה,4,225,225,54,27,9,110,False,False,False,1
2547,bereshit,בראשית,Génesis,9,19,6,כלהארץ,6,346,1156,67,22,4,548,False,False,False,3
2548,bereshit,בראשית,Génesis,9,20,1,ויחל,4,54,54,36,18,9,200,False,False,False,5
2549,bereshit,בראשית,Génesis,9,20,2,נח,2,58,58,22,13,4,69,False,False,False,2
2550,bereshit,בראשית,Génesis,9,20,3,איש,3,311,311,32,5,5,442,True,False,False,3
2551,bereshit,בראשית,Génesis,9,20,4,האדמה,5,55,55,28,19,1,690,False,False,False,6
2552,bereshit,בראשית,Génesis,9,20,5,ויטע,4,95,95,41,23,5,177,False,False,False,4
2553,bereshit,בראשית,Génesis,9,20,6,כרם,3,260,820,44,8,8,43,False,False,True,1
2554,bereshit,בראשית,Génesis,9,21,1,וישת,4,716,716,59,14,5,123,False,False,False,2
2555,bereshit,בראשית,Génesis,9,21,2,מןהיין,6,165,1465,66,21,3,198,False,False,False,4
2556,bereshit,בראשית,Génesis,9,21,3,וישכר,5,536,536,68,14,5,155,False,False,False,4
2557,bereshit,בראשית,Génesis,9,21,4,ויתגל,5,449,449,53,17,8,341,True,False,False,1
2558,bereshit,בראשית,Génesis,9,21,5,בתוך,4,428,908,41,14,5,411,False,False,False,1
2559,bereshit,בראשית,Génesis,9,21,6,אהלה,4,41,41,23,14,5,600,True,False,False,6
2560,bereshit,בראשית,Génesis,9,22,1,וירא,4,217,217,37,10,1,523,False,True,False,0
2561,bereshit,בראשית,Génesis,9,22,2,חם,2,48,608,21,12,3,70,False,False,False,6
2562,bereshit,בראשית,Génesis,9,22,3,אבי,3,13,13,13,4,4,740,True,False,False,6
2563,bereshit,בראשית,Génesis,9,22,4,כנען,4,190,840,55,19,1,55,False,False,False,1
2564,bereshit,בראשית,Génesis,9,22,5,את,2,401,401,23,5,5,401,True,False,False,2
2565,bereshit,בראשית,Génesis,9,22,6,ערות,4,676,676,64,19,1,91,False,False,True,4
2566,bereshit,בראשית,Génesis,9,22,7,אביו,4,19,19,19,10,1,820,True,False,False,5
2567,bereshit,בראשית,Génesis,9,22,8,ויגד,4,23,23,23,14,5,420,True,False,False,2
2568,bereshit,בראשית,Génesis,9,22,9,לשניאחיו,8,415,415,82,28,1,651,False,False,False,2
2569,bereshit,בראשית,Génesis,9,22,10,בחוץ,4,106,916,34,25,7,445,False,False,False,1
2570,bereshit,בראשית,Génesis,9,23,1,ויקח,4,124,124,43,16,7,184,False,False,False,5
2571,bereshit,בראשית,Génesis,9,23,2,שם,2,340,900,34,7,7,12,False,False,False,4
2572,bereshit,בראשית,Génesis,9,23,3,ויפת,4,496,496,55,19,1,127,False,False,False,6
2573,bereshit,בראשית,Génesis,9,23,4,אתהשמלה,7,781,781,79,25,7,613,False,False,False,4
2574,bereshit,בראשית,Génesis,9,23,5,וישימו,6,372,372,66,21,3,252,False,False,False,1
2575,bereshit,בראשית,Génesis,9,23,6,עלשכם,5,460,1020,73,19,1,69,False,False,False,5
2576,bereshit,בראשית,Génesis,9,23,7,שניהם,5,405,965,63,18,9,151,False,False,False,6
2577,bereshit,בראשית,Génesis,9,23,8,וילכו,5,72,72,45,18,9,250,False,False,False,2
2578,bereshit,בראשית,Génesis,9,23,9,אחרנית,6,669,669,75,21,3,513,False,False,False,4
2579,bereshit,בראשית,Génesis,9,23,10,ויכסו,5,102,102,48,21,3,238,False,False,False,4
2580,bereshit,בראשית,Génesis,9,23,11,את,2,401,401,23,5,5,401,True,False,False,2
2581,bereshit,בראשית,Génesis,9,23,12,ערות,4,676,676,64,19,1,91,False,False,True,4
2582,bereshit,בראשית,Génesis,9,23,13,אביהם,5,58,618,31,13,4,840,False,False,False,2
2583,bereshit,בראשית,Génesis,9,23,14,ופניהם,6,191,751,65,29,2,235,True,False,False,2
2584,bereshit,בראשית,Génesis,9,23,15,אחרנית,6,669,669,75,21,3,513,False,False,False,4
2585,bereshit,בראשית,Génesis,9,23,16,וערות,5,682,682,70,25,7,171,False,False,False,3
2586,bereshit,בראשית,Génesis,9,23,17,אביהם,5,58,618,31,13,4,840,False,False,False,2
2587,bereshit,בראשית,Génesis,9,23,18,לא,2,31,31,13,4,4,420,True,False,False,3
2588,bereshit,בראשית,Génesis,9,23,19,ראו,3,207,207,27,9,9,483,False,False,False,4
2589,bereshit,בראשית,Génesis,9,24,1,וייקץ,5,216,1026,63,18,9,169,False,False,False,6
2590,bereshit,בראשית,Génesis,9,24,2,נח,2,58,58,22,13,4,69,False,False,False,2
2591,bereshit,בראשית,Génesis,9,24,3,מיינו,5,116,116,53,17,8,179,False,False,False,4
2592,bereshit,בראשית,Génesis,9,24,4,וידע,4,90,90,36,18,9,227,False,False,False,6
2593,bereshit,בראשית,Génesis,9,24,5,את,2,401,401,23,5,5,401,True,False,False,2
2594,bereshit,בראשית,Génesis,9,24,6,אשרעשה,6,876,876,84,21,3,504,False,False,False,1
2595,bereshit,בראשית,Génesis,9,24,7,לו,2,36,36,18,9,9,100,False,False,False,1
2596,bereshit,בראשית,Génesis,9,24,8,בנו,3,58,58,22,13,4,389,False,False,False,2
2597,bereshit,בראשית,Génesis,9,24,9,הקטן,4,164,814,47,20,2,153,False,False,False,3
2598,bereshit,בראשית,Génesis,9,25,1,ויאמר,5,257,257,50,14,5,533,True,False,False,5
2599,bereshit,בראשית,Génesis,9,25,2,ארור,4,407,407,47,11,2,486,False,False,False,1
2600,bereshit,בראשית,Génesis,9,25,3,כנען,4,190,840,55,19,1,55,False,False,False,1
2601,bereshit,בראשית,Génesis,9,25,4,עבד,3,76,76,22,13,4,407,False,False,False,6
2602,bereshit,בראשית,Génesis,9,25,5,עבדים,5,126,686,45,18,9,457,False,True,False,0
2603,bereshit,בראשית,Génesis,9,25,6,יהיה,4,30,30,30,12,3,260,False,False,False,2
2604,bereshit,בראשית,Génesis,9,25,7,לאחיו,5,55,55,37,19,1,600,False,False,False,6
2605,bereshit,בראשית,Génesis,9,26,1,ויאמר,5,257,257,50,14,5,533,True,False,False,5
2606,bereshit,בראשית,Génesis,9,26,2,ברוך,4,228,708,39,12,3,413,False,False,False,4
2607,bereshit,בראשית,Génesis,9,26,3,יהוה,4,26,26,26,17,8,300,False,False,True,5
2608,bereshit,בראשית,Génesis,9,26,4,אלהי,4,46,46,28,10,1,550,False,False,False,4
2609,bereshit,בראשית,Génesis,9,26,5,שם,2,340,900,34,7,7,12,False,False,False,4
2610,bereshit,בראשית,Génesis,9,26,6,ויהי,4,31,31,31,13,4,250,True,False,False,3
2611,bereshit,בראשית,Génesis,9,26,7,כנען,4,190,840,55,19,1,55,False,False,False,1
2612,bereshit,בראשית,Génesis,9,26,8,עבד,3,76,76,22,13,4,407,False,False,False,6
2613,bereshit,בראשית,Génesis,9,26,9,למו,3,76,76,31,13,4,110,False,False,False,6
2614,bereshit,בראשית,Génesis,9,27,1,יפת,3,490,490,49,13,4,47,False,True,False,0
2615,bereshit,בראשית,Génesis,9,27,2,אלהים,5,86,646,41,14,5,560,False,False,False,2
2616,bereshit,בראשית,Génesis,9,27,3,ליפת,4,520,520,61,16,7,67,False,False,True,2
2617,bereshit,בראשית,Génesis,9,27,4,וישכן,5,386,1036,62,17,8,161,False,False,False,1
2618,bereshit,בראשית,Génesis,9,27,5,באהלישם,7,388,948,64,19,1,862,False,False,False,3
2619,bereshit,בראשית,Génesis,9,27,6,ויהי,4,31,31,31,13,4,250,True,False,False,3
2620,bereshit,בראשית,Génesis,9,27,7,כנען,4,190,840,55,19,1,55,False,False,False,1
2621,bereshit,בראשית,Génesis,9,27,8,עבד,3,76,76,22,13,4,407,False,False,False,6
2622,bereshit,בראשית,Génesis,9,27,9,למו,3,76,76,31,13,4,110,False,False,False,6
2623,bereshit,בראשית,Génesis,9,28,1,ויחינח,6,92,92,56,29,2,289,False,False,False,1
2624,bereshit,בראשית,Génesis,9,28,2,אחר,3,209,209,29,11,2,463,False,False,False,6
2625,bereshit,בראשית,Génesis,9,28,3,המבול,5,83,83,38,20,2,500,True,False,False,6
2626,bereshit,בראשית,Génesis,9,28,4,שלש,3,630,630,54,9,9,24,False,True,False,0
2627,bereshit,בראשית,Génesis,9,28,5,מאות,4,447,447,42,15,6,491,False,False,False,6
2628,bereshit,בראשית,Génesis,9,28,6,שנה,3,355,355,40,13,4,101,False,False,False,5
2629,bereshit,בראשית,Génesis,9,28,7,וחמשים,6,404,964,71,26,8,202,False,False,False,5
2630,bereshit,בראשית,Génesis,9,28,8,שנה,3,355,355,40,13,4,101,False,False,False,5
2631,bereshit,בראשית,Génesis,9,29,1,ויהיובספרי,10,389,389,101,38,2,687,True,False,False,4
2632,bereshit,בראשית,Génesis,9,29,2,ספרד,4,344,344,56,20,2,117,False,False,False,1
2633,bereshit,בראשית,Génesis,9,29,3,ואשכנז,6,384,384,60,24,6,591,False,False,False,6
2634,bereshit,בראשית,Génesis,9,29,4,ויהי,4,31,31,31,13,4,250,True,False,False,3
2635,bereshit,בראשית,Génesis,9,29,5,כלימינח,7,168,168,78,24,6,209,False,True,False,0
2636,bereshit,בראשית,Génesis,9,29,6,תשע,3,770,770,59,14,5,10,False,True,False,0
2637,bereshit,בראשית,Génesis,9,29,7,מאות,4,447,447,42,15,6,491,False,False,False,6
2638,bereshit,בראשית,Génesis,9,29,8,שנה,3,355,355,40,13,4,101,False,False,False,5
2639,bereshit,בראשית,Génesis,9,29,9,וחמשים,6,404,964,71,26,8,202,False,False,False,5
2640,bereshit,בראשית,Génesis,9,29,10,שנה,3,355,355,40,13,4,101,False,False,False,5
2641,bereshit,בראשית,Génesis,9,29,11,וימתפ,5,536,536,68,23,5,137,False,False,False,4
2642,bereshit,בראשית,Génesis,10,1,1,ואלה,4,42,42,24,15,6,590,False,True,False,0
2643,bereshit,בראשית,Génesis,10,1,2,תולדת,5,840,840,66,21,3,202,False,True,False,0
2644,bereshit,בראשית,Génesis,10,1,3,בנינח,5,120,120,48,21,3,418,False,False,False,1
2645,bereshit,בראשית,Génesis,10,1,4,שם,2,340,900,34,7,7,12,False,False,False,4
2646,bereshit,בראשית,Génesis,10,1,5,חם,2,48,608,21,12,3,70,False,False,False,6
2647,bereshit,בראשית,Génesis,10,1,6,ויפת,4,496,496,55,19,1,127,False,False,False,6
2648,bereshit,בראשית,Génesis,10,1,7,ויולדו,6,62,62,44,26,8,400,False,False,False,6
2649,bereshit,בראשית,Génesis,10,1,8,להם,3,75,635,30,12,3,120,False,False,False,5
2650,bereshit,בראשית,Génesis,10,1,9,בנים,4,102,662,39,12,3,359,False,False,False,4
2651,bereshit,בראשית,Génesis,10,1,10,אחר,3,209,209,29,11,2,463,False,False,False,6
2652,bereshit,בראשית,Génesis,10,1,11,המבול,5,83,83,38,20,2,500,True,False,False,6
2653,bereshit,בראשית,Génesis,10,2,1,בני,3,62,62,26,8,8,349,False,False,False,6
2654,bereshit,בראשית,Génesis,10,2,2,יפת,3,490,490,49,13,4,47,False,True,False,0
2655,bereshit,בראשית,Génesis,10,2,3,גמר,3,243,243,36,9,9,213,False,False,False,5
2656,bereshit,בראשית,Génesis,10,2,4,ומגוג,5,58,58,31,22,4,570,False,False,False,2
2657,bereshit,בראשית,Génesis,10,2,5,ומדי,4,60,60,33,15,6,230,False,False,False,4
2658,bereshit,בראשית,Génesis,10,2,6,ויון,4,72,722,36,18,9,209,False,False,False,2
2659,bereshit,בראשית,Génesis,10,2,7,ותבל,4,438,438,42,15,6,401,False,False,False,4
2660,bereshit,בראשית,Génesis,10,2,8,ומשך,4,366,846,51,15,6,122,False,False,False,2
2661,bereshit,בראשית,Génesis,10,2,9,ותירס,5,676,676,73,19,1,132,False,False,True,4
2662,bereshit,בראשית,Génesis,10,3,1,ובני,4,68,68,32,14,5,429,False,False,False,5
2663,bereshit,בראשית,Génesis,10,3,2,גמר,3,243,243,36,9,9,213,False,False,False,5
2664,bereshit,בראשית,Génesis,10,3,3,אשכנז,5,378,378,54,18,9,511,False,True,False,0
2665,bereshit,בראשית,Génesis,10,3,4,וריפת,5,696,696,75,21,3,130,False,False,False,3
2666,bereshit,בראשית,Génesis,10,3,5,ותגרמה,6,654,654,69,24,6,384,False,False,False,3
2667,bereshit,בראשית,Génesis,10,4,1,ובני,4,68,68,32,14,5,429,False,False,False,5
2668,bereshit,בראשית,Génesis,10,4,2,יון,3,66,716,30,12,3,129,False,False,False,3
2669,bereshit,בראשית,Génesis,10,4,3,אלישה,5,346,346,49,13,4,552,False,False,False,3
2670,bereshit,בראשית,Génesis,10,4,4,ותרשיש,6,1216,1216,100,19,1,128,False,False,False,5
2671,bereshit,בראשית,Génesis,10,4,5,כתים,4,470,1030,56,11,2,81,False,False,False,1
2672,bereshit,בראשית,Génesis,10,4,6,ודדנים,6,114,674,51,24,6,339,False,False,False,2
2673,bereshit,בראשית,Génesis,10,5,1,מאלה,4,76,76,31,13,4,520,False,False,False,6
2674,bereshit,בראשית,Génesis,10,5,2,נפרדו,5,340,340,61,25,7,198,False,False,False,4
2675,bereshit,בראשית,Génesis,10,5,3,איי,3,21,21,21,3,3,480,False,True,False,0
2676,bereshit,בראשית,Génesis,10,5,4,הגוים,5,64,624,37,19,1,420,False,False,False,1
2677,bereshit,בראשית,Génesis,10,5,5,בארצתם,6,733,1293,76,22,4,719,True,False,False,5
2678,bereshit,בראשית,Génesis,10,5,6,איש,3,311,311,32,5,5,442,True,False,False,3
2679,bereshit,בראשית,Génesis,10,5,7,ללשנו,5,416,416,65,20,2,131,False,False,True,3
2680,bereshit,בראשית,Génesis,10,5,8,למשפחתם,7,898,1458,106,34,7,109,False,False,False,2
2681,bereshit,בראשית,Génesis,10,5,9,בגויהם,6,66,626,39,21,3,720,False,False,False,3
2682,bereshit,בראשית,Génesis,10,6,1,ובני,4,68,68,32,14,5,429,False,False,False,5
2683,bereshit,בראשית,Génesis,10,6,2,חם,2,48,608,21,12,3,70,False,False,False,6
2684,bereshit,בראשית,Génesis,10,6,3,כוש,3,326,326,38,11,2,112,False,False,False,4
2685,bereshit,בראשית,Génesis,10,6,4,ומצרים,6,386,946,80,26,8,148,False,False,False,1
2686,bereshit,בראשית,Génesis,10,6,5,ופוט,4,101,101,38,29,2,216,True,False,False,3
2687,bereshit,בראשית,Génesis,10,6,6,וכנען,5,196,846,61,25,7,135,False,True,False,0
2688,bereshit,בראשית,Génesis,10,7,1,ובני,4,68,68,32,14,5,429,False,False,False,5
2689,bereshit,בראשית,Génesis,10,7,2,כוש,3,326,326,38,11,2,112,False,False,False,4
2690,bereshit,בראשית,Génesis,10,7,3,סבא,3,63,63,18,9,9,708,False,True,False,0
2691,bereshit,בראשית,Génesis,10,7,4,וחוילה,6,65,65,47,29,2,370,False,False,False,2
2692,bereshit,בראשית,Génesis,10,7,5,וסבתה,5,473,473,50,23,5,479,False,False,False,4
2693,bereshit,בראשית,Génesis,10,7,6,ורעמה,5,321,321,60,24,6,190,False,False,False,6
2694,bereshit,בראשית,Génesis,10,7,7,וסבתכא,6,489,489,57,21,3,819,False,False,False,6
2695,bereshit,בראשית,Génesis,10,7,8,ובני,4,68,68,32,14,5,429,False,False,False,5
2696,bereshit,בראשית,Génesis,10,7,9,רעמה,4,315,315,54,18,9,110,False,True,False,0
2697,bereshit,בראשית,Génesis,10,7,10,שבא,3,303,303,24,6,6,702,False,False,False,2
2698,bereshit,בראשית,Génesis,10,7,11,ודדן,4,64,714,28,19,1,289,False,False,False,1
2699,bereshit,בראשית,Génesis,10,8,1,וכוש,4,332,332,44,17,8,192,False,False,False,3
2700,bereshit,בראשית,Génesis,10,8,2,ילד,3,44,44,26,8,8,160,False,False,False,2
2701,bereshit,בראשית,Génesis,10,8,3,אתנמרד,6,695,695,74,20,2,523,False,False,False,2
2702,bereshit,בראשית,Génesis,10,8,4,הוא,3,12,12,12,12,3,570,False,False,False,5
2703,bereshit,בראשית,Génesis,10,8,5,החל,3,43,43,25,16,7,170,True,False,False,1
2704,bereshit,בראשית,Génesis,10,8,6,להיות,5,451,451,55,19,1,231,False,False,False,3
2705,bereshit,בראשית,Génesis,10,8,7,גבר,3,205,205,25,7,7,503,False,False,False,2
2706,bereshit,בראשית,Génesis,10,8,8,בארץ,4,293,1103,41,14,5,708,True,False,False,6
2707,bereshit,בראשית,Génesis,10,9,1,הואהיה,6,32,32,32,23,5,790,False,False,False,4
2708,bereshit,בראשית,Génesis,10,9,2,גברציד,6,309,309,57,21,3,648,False,False,False,1
2709,bereshit,בראשית,Génesis,10,9,3,לפני,4,170,170,53,17,8,75,False,False,False,2
2710,bereshit,בראשית,Génesis,10,9,4,יהוה,4,26,26,26,17,8,300,False,False,True,5
2711,bereshit,בראשית,Génesis,10,9,5,עלכן,4,170,820,53,17,8,66,False,False,False,2
2712,bereshit,בראשית,Génesis,10,9,6,יאמר,4,251,251,44,8,8,453,True,False,False,6
2713,bereshit,בראשית,Génesis,10,9,7,כנמרד,5,314,314,62,17,8,152,False,False,False,6
2714,bereshit,בראשית,Génesis,10,9,8,גבור,4,211,211,31,13,4,583,True,False,False,1
2715,bereshit,בראשית,Génesis,10,9,9,ציד,3,104,104,32,14,5,145,False,False,True,6
2716,bereshit,בראשית,Génesis,10,9,10,לפני,4,170,170,53,17,8,75,False,False,False,2
2717,bereshit,בראשית,Génesis,10,9,11,יהוה,4,26,26,26,17,8,300,False,False,True,5
2718,bereshit,בראשית,Génesis,10,10,1,ותהי,4,421,421,43,16,7,211,True,False,False,1
2719,bereshit,בראשית,Génesis,10,10,2,ראשית,5,911,911,74,11,2,446,True,False,False,1
2720,bereshit,בראשית,Génesis,10,10,3,ממלכתו,6,536,536,77,23,5,151,False,False,False,4
2721,bereshit,בראשית,Génesis,10,10,4,בבל,3,34,34,16,7,7,620,False,False,False,6
2722,bereshit,בראשית,Génesis,10,10,5,וארך,4,227,707,38,11,2,513,True,False,False,3
2723,bereshit,בראשית,Génesis,10,10,6,ואכד,4,31,31,22,13,4,610,True,False,False,3
2724,bereshit,בראשית,Génesis,10,10,7,וכלנה,5,111,111,48,21,3,229,False,False,False,6
2725,bereshit,בראשית,Génesis,10,10,8,בארץ,4,293,1103,41,14,5,708,True,False,False,6
2726,bereshit,בראשית,Génesis,10,10,9,שנער,4,620,620,71,17,8,21,False,False,False,4
2727,bereshit,בראשית,Génesis,10,11,1,מןהארץ,6,386,1846,71,26,8,517,False,False,False,1
2728,bereshit,בראשית,Génesis,10,11,2,ההוא,4,17,17,17,17,8,660,True,False,False,3
2729,bereshit,בראשית,Génesis,10,11,3,יצא,3,101,101,29,11,2,445,True,False,False,3
2730,bereshit,בראשית,Génesis,10,11,4,אשור,4,507,507,48,12,3,485,False,False,False,3
2731,bereshit,בראשית,Génesis,10,11,5,ויבן,4,68,718,32,14,5,429,False,False,False,5
2732,bereshit,בראשית,Génesis,10,11,6,אתנינוה,7,522,522,72,27,9,629,False,False,False,4
2733,bereshit,בראשית,Génesis,10,11,7,ואתרחבת,7,1017,1017,81,27,9,845,False,False,False,2
2734,bereshit,בראשית,Génesis,10,11,8,עיר,3,280,280,46,10,1,50,False,True,False,0
2735,bereshit,בראשית,Génesis,10,11,9,ואתכלח,6,465,465,60,24,6,591,False,False,False,3
2736,bereshit,בראשית,Génesis,10,12,1,ואתרסן,6,717,1367,78,24,6,501,False,False,False,3
2737,bereshit,בראשית,Génesis,10,12,2,בין,3,62,712,26,8,8,349,False,False,False,6
2738,bereshit,בראשית,Génesis,10,12,3,נינוה,5,121,121,49,22,4,228,False,False,False,2
2739,bereshit,בראשית,Génesis,10,12,4,ובין,4,68,718,32,14,5,429,False,False,False,5
2740,bereshit,בראשית,Génesis,10,12,5,כלח,3,58,58,31,13,4,110,False,False,False,2
2741,bereshit,בראשית,Génesis,10,12,6,הוא,3,12,12,12,12,3,570,False,False,False,5
2742,bereshit,בראשית,Génesis,10,12,7,העיר,4,285,285,51,15,6,140,False,False,False,5
2743,bereshit,בראשית,Génesis,10,12,8,הגדלה,5,47,47,29,20,2,500,True,False,False,5
2744,bereshit,בראשית,Génesis,10,13,1,ומצרים,6,386,946,80,26,8,148,False,False,False,1
2745,bereshit,בראשית,Génesis,10,13,2,ילד,3,44,44,26,8,8,160,False,False,False,2
2746,bereshit,בראשית,Génesis,10,13,3,אתלודים,7,491,1051,68,23,5,651,True,False,False,1
2747,bereshit,בראשית,Génesis,10,13,4,ואתענמים,8,617,1177,95,32,5,557,True,False,False,1
2748,bereshit,בראשית,Génesis,10,13,5,ואתלהבים,8,494,1054,71,26,8,941,False,False,True,4
2749,bereshit,בראשית,Génesis,10,13,6,ואתנפתחים,9,995,1555,113,41,5,607,False,False,False,1
2750,bereshit,בראשית,Génesis,10,14,1,ואתפתרסים,9,1197,1757,126,36,9,549,False,True,False,0
2751,bereshit,בראשית,Génesis,10,14,2,ואתכסלחים,9,575,1135,98,35,8,649,False,False,False,1
2752,bereshit,בראשית,Génesis,10,14,3,אשר,3,501,501,42,6,6,405,False,False,False,4
2753,bereshit,בראשית,Génesis,10,14,4,יצאו,4,107,107,35,17,8,525,True,False,False,2
2754,bereshit,בראשית,Génesis,10,14,5,משם,3,380,940,47,11,2,22,False,False,False,2
2755,bereshit,בראשית,Génesis,10,14,6,פלשתים,6,860,1420,95,23,5,79,False,False,False,6
2756,bereshit,בראשית,Génesis,10,14,7,ואתכפתריםס,10,1217,1777,137,38,2,579,True,False,False,6
2757,bereshit,בראשית,Génesis,10,15,1,וכנען,5,196,846,61,25,7,135,False,True,False,0
2758,bereshit,בראשית,Génesis,10,15,2,ילד,3,44,44,26,8,8,160,False,False,False,2
2759,bereshit,בראשית,Génesis,10,15,3,אתצידן,6,555,1205,69,24,6,555,False,False,False,2
2760,bereshit,בראשית,Génesis,10,15,4,בכרו,4,228,228,39,12,3,413,False,False,False,4
2761,bereshit,בראשית,Génesis,10,15,5,ואתחת,5,815,815,59,23,5,542,False,False,False,3
2762,bereshit,בראשית,Génesis,10,16,1,ואתהיבוסי,9,500,500,77,32,5,1039,False,False,False,3
2763,bereshit,בראשית,Génesis,10,16,2,ואתהאמרי,8,663,663,78,24,6,1024,False,False,False,5
2764,bereshit,בראשית,Génesis,10,16,3,ואת,3,407,407,29,11,2,481,False,False,False,1
2765,bereshit,בראשית,Génesis,10,16,4,הגרגשי,6,521,521,62,17,8,535,True,False,False,3
2766,bereshit,בראשית,Génesis,10,17,1,ואתהחוי,7,436,436,58,31,4,751,False,False,False,2
2767,bereshit,בראשית,Génesis,10,17,2,ואתהערקי,8,792,792,99,27,9,625,False,False,False,1
2768,bereshit,בראשית,Génesis,10,17,3,ואתהסיני,8,542,542,83,29,2,668,False,False,False,3
2769,bereshit,בראשית,Génesis,10,18,1,ואתהארודי,9,633,633,75,30,3,1194,False,False,False,3
2770,bereshit,בראשית,Génesis,10,18,2,ואתהצמרי,8,752,752,95,32,5,629,False,False,False,3
2771,bereshit,בראשית,Génesis,10,18,3,ואתהחמתי,8,870,870,87,33,6,682,False,False,False,2
2772,bereshit,בראשית,Génesis,10,18,4,ואחר,4,215,215,35,17,8,543,False,False,False,5
2773,bereshit,בראשית,Génesis,10,18,5,נפצו,4,226,226,55,28,1,100,False,False,False,2
2774,bereshit,בראשית,Génesis,10,18,6,משפחות,6,834,834,87,33,6,159,False,False,False,1
2775,bereshit,בראשית,Génesis,10,18,7,הכנעני,6,205,205,70,25,7,185,False,False,False,2
2776,bereshit,בראשית,Génesis,10,19,1,ויהי,4,31,31,31,13,4,250,True,False,False,3
2777,bereshit,בראשית,Génesis,10,19,2,גבול,4,41,41,23,14,5,600,True,False,False,6
2778,bereshit,בראשית,Génesis,10,19,3,הכנעני,6,205,205,70,25,7,185,False,False,False,2
2779,bereshit,בראשית,Génesis,10,19,4,מצידן,5,194,844,59,23,5,164,False,False,False,5
2780,bereshit,בראשית,Génesis,10,19,5,באכה,4,28,28,19,10,1,820,False,True,False,0
2781,bereshit,בראשית,Génesis,10,19,6,גררה,4,408,408,48,12,3,296,False,False,False,2
2782,bereshit,בראשית,Génesis,10,19,7,עדעזה,5,156,156,48,30,3,274,False,False,True,2
2783,bereshit,בראשית,Génesis,10,19,8,באכה,4,28,28,19,10,1,820,False,True,False,0
2784,bereshit,בראשית,Génesis,10,19,9,סדמה,4,109,109,37,19,1,208,True,False,False,4
2785,bereshit,בראשית,Génesis,10,19,10,ועמרה,5,321,321,60,24,6,190,False,False,False,6
2786,bereshit,בראשית,Génesis,10,19,11,ואדמה,5,56,56,29,20,2,680,False,True,False,0
2787,bereshit,בראשית,Génesis,10,19,12,וצבים,5,148,708,49,22,4,435,False,False,False,1
2788,bereshit,בראשית,Génesis,10,19,13,עדלשע,5,474,474,69,24,6,136,False,False,False,5
2789,bereshit,בראשית,Génesis,10,20,1,אלה,3,36,36,18,9,9,510,False,False,False,1
2790,bereshit,בראשית,Génesis,10,20,2,בניחם,5,110,670,47,20,2,419,False,False,False,5
2791,bereshit,בראשית,Génesis,10,20,3,למשפחתם,7,898,1458,106,34,7,109,False,False,False,2
2792,bereshit,בראשית,Génesis,10,20,4,ללשנתם,6,850,1410,94,22,4,62,False,False,False,3
